施設ID,施設名,電話番号,郵便番号,都道府県,市区町村,住所,web,GoogleMap,ランク,カテゴリ,緯度,経度,施設GID,営業ステータス
203066,福井県仲人協会,,,,,,,https://maps.google.com/?cid=11343713870660322936&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJt5nsKfy--F8ReEZh7qn3bJ0,
200577,BLUESTARWEDDING,,,,,,,https://maps.google.com/?cid=785059727100510113&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJURvrAcEpC18RoX9KkakX5Qo,
201054,札幌のhanabridal(ハナブライダル）,,,,,,,https://maps.google.com/?cid=1245728083201278491&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJEbUXm5gpC18RG8LwbRe3SRE,
203186,萌(めばえ),,,,,,,https://maps.google.com/?cid=6646711998704514188&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJOzVRUsi_ImARjPQb11jdPVw,
201952,リボンスクエア千葉,,,,,,,https://maps.google.com/?cid=11066453318849851382&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJF1fILMF_GGAR9u98Manwk5k,
202225,葵良縁センター千葉,,,,,,,https://maps.google.com/?cid=13561995854627671536&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJmYkSC56EImAR8A1nEGDjNbw,
202676,ソフィア,,,,,,,https://maps.google.com/?cid=7551084607928367596&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJo4Rei7ODImAR7Hl9jHHXymg,
202241,ファーレン三重,,,,,,,https://maps.google.com/?cid=14205123666528209070&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJEQE0UDyLA2ARrojodba8IsU,
202751,三重婚活いいとも！,,,,,,,https://maps.google.com/?cid=17155941543051211063&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJOxKB9SeTA2ARNzHv9O8lFu4,
201775,JMA四日市,,,,,,,https://maps.google.com/?cid=15370458622420594707&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJ-aUtufWOA2AREzA4UK7WTtU,
202290,サチアール,,,,,,,https://maps.google.com/?cid=17992547514301396162&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJwyTJGBFSm18RwrRFuqJesvk,
201356,エンゼルブーケ静岡,,,,,,,https://maps.google.com/?cid=6607500003000829456&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJwfQV2wJKGmAREMZBpD6Osls,
202497,SMILEMarriage（すまいるマリアージュ）,,,,,,,https://maps.google.com/?cid=8548695013630911530&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJif88UgJZGGARKqSfbNIQo3Y,
201244,ピュア企画,,,,,,,https://maps.google.com/?cid=13213526427567707057&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJPayBonlbGGARsdNoEUfgX7c,
202262,エールマリアージュ,,,,,,,https://maps.google.com/?cid=6645630032117387972&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJT6cmTRBcGGARxFIG3U0FOlw,
203112,神奈川県仲人協会,,,,,,,https://maps.google.com/?cid=8128653062765008342&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJj0F7Hg5cGGAR1tV_pOTGznA,
201463,エーティベル,,,,,,,https://maps.google.com/?cid=14205731233085229351&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJg2muU2m3ODURJ4m3kkrlJMU,
203143,熊本県仲人協会,,,,,,,https://maps.google.com/?cid=11387560009934098691&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJKQ_0x230QDURA9GQwn69CJ4,
202659,アルシェ（Ａｒｃｈｅ）,,,,,,,https://maps.google.com/?cid=6058060159962399266&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJMd5sJ32fRjURIkKBVp6NElQ,
203134,一般社団法人かがわ結婚推進協会,,,,,,,https://maps.google.com/?cid=2918944876272303684&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJL7j-SGHrUzURRD4oVeYsgig,
202802,香川県仲人協会,,,,,,,https://maps.google.com/?cid=7843860276658270127&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJB1La8Y_rUzURr28D8lz92mw,
203214,オフィスブライド,,,,,,,https://maps.google.com/?cid=1886901058005164976&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJqQDKwwGaRDURsOO02IOeLxo,
202977,エンジェルウィング,,,,,,,https://maps.google.com/?cid=2024181232512166135&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJV24n8rOEImAR92jmPBtWFxw,
202811,和音,,,,,,,https://maps.google.com/?cid=12299476360828341004&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJ1xkyS4PqGGARDMt8spWEsKo,
200782,埼玉結婚相談所コラボ大宮,,,,,,,https://maps.google.com/?cid=8876189414774160884&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJOw8460DBGGAR9D2yoj6PLns,
201596,HAPPYTIARA,,,,,,,https://maps.google.com/?cid=7387873902755527678&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJi74ywDutajUR_jsfAywAh2Y,
200692,マリージュノー,,,,,,,https://maps.google.com/?cid=14085727389421920442&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJzzZvZgDbGGARuuB7aW6OesM,
203249,埼玉県仲人協会,,,,,,,https://maps.google.com/?cid=6510321901479632355&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJeYfnv0LBGGAR450jt0ZPWVo,
201381,マリッジラン,,,,,,,https://maps.google.com/?cid=4834039011566830604&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJJfdfPWfPGGARDETSgt70FUM,
203374,エクセレンス青山,,,,,,,https://maps.google.com/?cid=686691203287065362&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJxy_X-4KMGGAREqNP2gKehwk,
201297,Presia,,,,,,,https://maps.google.com/?cid=4006639972461478097&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJT2EE0GIN3y4R0YByrdNxmjc,
200751,シュガー北九州サロン,,,,,,,https://maps.google.com/?cid=6901612566049444613&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJwWUv4Em_QzURBdO_ABB0x18,
201649,マゼンダ福岡,,,,,,,https://maps.google.com/?cid=11405772557022052605&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJo14ChY2RQTUR_cAy0rVxSZ4,
202799,アイライン,,,,,,,https://maps.google.com/?cid=5242877206727642753&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJqYW_u4ORQTURgU7-owpxwkg,
202003,エバーパートナーズ［新宿］,,,,,,,https://maps.google.com/?cid=15615128681106153179&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJ1ZLC5HWNGGAR255Yj80UtNg,
201724,ウィッシュ,,,,,,,https://maps.google.com/?cid=16507069869255205986&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJVT6rSA5cGGARYqSCf5bkFOU,
202944,銀座 よすが結婚相談所,,,,,,,https://maps.google.com/?cid=7168526482686203743&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJuRwTpVmJGGARX9d9A9u4e2M,
202169,アイビジョン,,,,,,,https://maps.google.com/?cid=2620659090531951226&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJr_gh8-mMGGAReiKO2I5zXiQ,
201667,大人の婚活「おとな婚」,,,,,,,https://maps.google.com/?cid=9209506624004019587&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJP9zYNgCLGGARg9VdAHu9zn8,
202322,スターマリアージュ青山,,,,,,,https://maps.google.com/?cid=12040119468473861731&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJQd66A4OMGGARY0amg90YF6c,
202803,金井美枝子室,,,,,,,https://maps.google.com/?cid=6774215075197039169&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJDy8FkazzGGARQTI3NbjYAl4,
201715,ganmi,,,,,,,https://maps.google.com/?cid=15231981623698353784&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJi8CVtk-LGGAReG7RkZXeYtM,
202511,あおぞらマリアージュ,,,,,,,https://maps.google.com/?cid=16827751708422324626&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJY1pboOeLGGARkkH8hAUviOk,
201707,ブライダル東京本社西新宿,,,,,,,https://maps.google.com/?cid=1781917960682852610&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJU4k0wtWMGGARAtFjufGkuhg,
201706,ブライダル名古屋本社,,,,,,,https://maps.google.com/?cid=7812695152059770937&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJ05uhy9NwA2AROWjw7NhEbGw,
201279,川崎生田相談室,,,,,,,https://maps.google.com/?cid=1627141932718914840&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJbfA1h7rwGGARGH3agvfElBY,
201709,ブライズガーデン新宿三丁目,,,,,,,https://maps.google.com/?cid=3279752126528330076&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJR4_eE9XyGGARXJkNpS4FhC0,
201256,トモカイ,,,,,,,https://maps.google.com/?cid=12869301837752869405&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJS4-RPVaJGGARHaKKQtbxmLI,
203353,CELENTE（セレンテ）,,,,,,,https://maps.google.com/?cid=12128799270039302033&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,,,,,ChIJTx5L3ZqLGGARka-1yqwmUqg,
